,index,Id,Name,Year,Gender,Count,Rank
316707,1362392,1362393,Ariana,2001,F,3376,9.0
316708,1362393,1362394,Angelina,2001,F,3368,8.0
316709,1362394,1362395,Breanna,2001,F,3367,7.0
316710,1362395,1362396,Aaliyah,2001,F,3352,5.5
316711,1362396,1362397,Kylie,2001,F,3352,5.5
316712,1362397,1362398,Kathryn,2001,F,3329,4.0
316713,1362398,1362399,Jade,2001,F,3279,3.0
316714,1362399,1362400,Kelsey,2001,F,3266,2.0
316715,1362400,1362401,Katie,2001,F,3262,1.0
346877,1392562,1392563,Emily,2002,F,24457,100.0
346878,1392563,1392564,Madison,2002,F,21772,99.0
346879,1392564,1392565,Hannah,2002,F,18814,98.0
346880,1392565,1392566,Emma,2002,F,16530,97.0
346881,1392566,1392567,Alexis,2002,F,15633,96.0
346882,1392567,1392568,Ashley,2002,F,15337,95.0
346883,1392568,1392569,Abigail,2002,F,15293,94.0
346884,1392569,1392570,Sarah,2002,F,14751,93.0
346885,1392570,1392571,Samantha,2002,F,14658,92.0
346886,1392571,1392572,Olivia,2002,F,14628,91.0
346887,1392572,1392573,Elizabeth,2002,F,14592,90.0
346888,1392573,1392574,Alyssa,2002,F,12842,89.0
346889,1392574,1392575,Lauren,2002,F,12322,88.0
346890,1392575,1392576,Isabella,2002,F,12165,87.0
346891,1392576,1392577,Grace,2002,F,12052,86.0
346892,1392577,1392578,Jessica,2002,F,11912,85.0
346893,1392578,1392579,Brianna,2002,F,11516,84.0
346894,1392579,1392580,Taylor,2002,F,11465,83.0
346895,1392580,1392581,Kayla,2002,F,11307,82.0
346896,1392581,1392582,Anna,2002,F,10381,81.0
346897,1392582,1392583,Victoria,2002,F,9778,80.0
346898,1392583,1392584,Megan,2002,F,9209,79.0
346899,1392584,1392585,Sydney,2002,F,9032,78.0
346900,1392585,1392586,Rachel,2002,F,8920,77.0
346901,1392586,1392587,Chloe,2002,F,8898,76.0
346902,1392587,1392588,Jasmine,2002,F,8862,75.0
346903,1392588,1392589,Sophia,2002,F,8663,74.0
346904,1392589,1392590,Jennifer,2002,F,8536,73.0
346905,1392590,1392591,Morgan,2002,F,8431,72.0
346906,1392591,1392592,Natalie,2002,F,8349,71.0
346907,1392592,1392593,Hailey,2002,F,7986,70.0
346908,1392593,1392594,Kaitlyn,2002,F,7979,69.0
346909,1392594,1392595,Julia,2002,F,7963,68.0
346910,1392595,1392596,Destiny,2002,F,7794,67.0
346911,1392596,1392597,Haley,2002,F,7449,66.0
346912,1392597,1392598,Katherine,2002,F,7212,65.0
346913,1392598,1392599,Nicole,2002,F,6972,64.0
346914,1392599,1392600,Alexandra,2002,F,6934,63.0
346915,1392600,1392601,Savannah,2002,F,6578,62.0
346916,1392601,1392602,Maria,2002,F,6381,61.0
346917,1392602,1392603,Mackenzie,2002,F,6266,60.0
346918,1392603,1392604,Stephanie,2002,F,6265,59.0
346919,1392604,1392605,Mia,2002,F,6256,58.0
346920,1392605,1392606,Allison,2002,F,6237,57.0
346921,1392606,1392607,Jordan,2002,F,6149,56.0
346922,1392607,1392608,Amanda,2002,F,6132,55.0
346923,1392608,1392609,Jenna,2002,F,5663,54.0
346924,1392609,1392610,Faith,2002,F,5522,53.0
346925,1392610,1392611,Makayla,2002,F,5476,52.0
346926,1392611,1392612,Paige,2002,F,5466,51.0
346927,1392612,1392613,Mary,2002,F,5450,50.0
346928,1392613,1392614,Brooke,2002,F,5336,49.0
346929,1392614,1392615,Katelyn,2002,F,5265,48.0
346930,1392615,1392616,Rebecca,2002,F,5210,47.0
346931,1392616,1392617,Andrea,2002,F,5117,46.0
346932,1392617,1392618,Madeline,2002,F,5113,45.0
346933,1392618,1392619,Kaylee,2002,F,4980,44.0
346934,1392619,1392620,Michelle,2002,F,4947,43.0
346935,1392620,1392621,Sara,2002,F,4936,42.0
346936,1392621,1392622,Zoe,2002,F,4883,41.0
346937,1392622,1392623,Kylie,2002,F,4831,40.0
346938,1392623,1392624,Sierra,2002,F,4801,39.0
346939,1392624,1392625,Kimberly,2002,F,4789,38.0
346940,1392625,1392626,Aaliyah,2002,F,4778,37.0
346941,1392626,1392627,Amber,2002,F,4723,36.0
346942,1392627,1392628,Gabrielle,2002,F,4668,35.0
346943,1392628,1392629,Caroline,2002,F,4655,34.0
346944,1392629,1392630,Vanessa,2002,F,4452,33.0
346945,1392630,1392631,Alexa,2002,F,4401,32.0
346946,1392631,1392632,Trinity,2002,F,4383,31.0
346947,1392632,1392633,Danielle,2002,F,4204,30.0
346948,1392633,1392634,Erin,2002,F,4144,29.0
346949,1392634,1392635,Autumn,2002,F,4103,28.0
346950,1392635,1392636,Angelina,2002,F,3975,27.0
346951,1392636,1392637,Shelby,2002,F,3959,26.0
346952,1392637,1392638,Gabriella,2002,F,3909,25.0
346953,1392638,1392639,Riley,2002,F,3904,24.0
346954,1392639,1392640,Jada,2002,F,3896,23.0
346955,1392640,1392641,Lily,2002,F,3834,22.0
346956,1392641,1392642,Melissa,2002,F,3766,21.0
346957,1392642,1392643,Jacqueline,2002,F,3751,20.0
346958,1392643,1392644,Ava,2002,F,3749,19.0
346959,1392644,1392645,Angela,2002,F,3710,18.0
346960,1392645,1392646,Bailey,2002,F,3660,17.0
346961,1392646,1392647,Isabel,2002,F,3650,16.0
346962,1392647,1392648,Jade,2002,F,3630,15.0
346963,1392648,1392649,Leah,2002,F,3600,14.0
346964,1392649,1392650,Courtney,2002,F,3579,13.0
346965,1392650,1392651,Ella,2002,F,3557,12.0
346966,1392651,1392652,Maya,2002,F,3542,11.0
346967,1392652,1392653,Jocelyn,2002,F,3521,10.0
346968,1392653,1392654,Leslie,2002,F,3519,9.0
346969,1392654,1392655,Ariana,2002,F,3490,8.0
346970,1392655,1392656,Melanie,2002,F,3482,7.0
346971,1392656,1392657,Claire,2002,F,3404,6.0
346972,1392657,1392658,Lillian,2002,F,3396,5.0
346973,1392658,1392659,Christina,2002,F,3385,4.0
346974,1392659,1392660,Evelyn,2002,F,3369,3.0
346975,1392660,1392661,Marissa,2002,F,3318,2.0
346976,1392661,1392662,Audrey,2002,F,3306,1.0
377437,1423122,1423123,Emily,2003,F,25685,100.0
377438,1423123,1423124,Emma,2003,F,22701,99.0
377439,1423124,1423125,Madison,2003,F,20197,98.0
377440,1423125,1423126,Hannah,2003,F,17628,97.0
377441,1423126,1423127,Olivia,2003,F,16142,96.0
377442,1423127,1423128,Abigail,2003,F,15918,95.0
377443,1423128,1423129,Alexis,2003,F,14857,94.0
377444,1423129,1423130,Ashley,2003,F,14512,93.0
377445,1423130,1423131,Elizabeth,2003,F,14094,92.0
377446,1423131,1423132,Samantha,2003,F,13862,91.0
377447,1423132,1423133,Isabella,2003,F,13770,90.0
377448,1423133,1423134,Sarah,2003,F,13753,89.0
377449,1423134,1423135,Grace,2003,F,12770,88.0
377450,1423135,1423136,Alyssa,2003,F,12743,87.0
377451,1423136,1423137,Lauren,2003,F,11046,86.0
377452,1423137,1423138,Kayla,2003,F,10949,85.0
377453,1423138,1423139,Brianna,2003,F,10580,84.0
377454,1423139,1423140,Jessica,2003,F,10445,83.0
377455,1423140,1423141,Taylor,2003,F,10304,82.0
377456,1423141,1423142,Sophia,2003,F,9682,81.0
377457,1423142,1423143,Anna,2003,F,9438,80.0
377458,1423143,1423144,Victoria,2003,F,9242,79.0
377459,1423144,1423145,Natalie,2003,F,9144,78.0
377460,1423145,1423146,Chloe,2003,F,9076,77.0
377461,1423146,1423147,Sydney,2003,F,8910,76.0
377462,1423147,1423148,Hailey,2003,F,8790,75.0
377463,1423148,1423149,Jasmine,2003,F,8058,74.0
377464,1423149,1423150,Rachel,2003,F,7975,73.0
377465,1423150,1423151,Morgan,2003,F,7926,72.0
377466,1423151,1423152,Megan,2003,F,7796,71.0
377467,1423152,1423153,Jennifer,2003,F,7564,70.0
377468,1423153,1423154,Kaitlyn,2003,F,7546,69.0
377469,1423154,1423155,Julia,2003,F,7434,68.0
377470,1423155,1423156,Haley,2003,F,7194,67.0
377471,1423156,1423157,Katherine,2003,F,7123,66.0
377472,1423157,1423158,Mia,2003,F,7080,65.0
377473,1423158,1423159,Destiny,2003,F,6967,64.0
377474,1423159,1423160,Alexandra,2003,F,6544,63.0
377475,1423160,1423161,Ava,2003,F,6279,62.0
377476,1423161,1423162,Nicole,2003,F,6227,61.0
377477,1423162,1423163,Savannah,2003,F,6151,60.0
377478,1423163,1423164,Maria,2003,F,6086,59.0
377479,1423164,1423165,Brooke,2003,F,5966,58.0
377480,1423165,1423166,Ella,2003,F,5900,57.0
377481,1423166,1423167,Mackenzie,2003,F,5863,56.0
377482,1423167,1423168,Allison,2003,F,5850,55.0
377483,1423168,1423169,Paige,2003,F,5756,54.0
377484,1423169,1423170,Jordan,2003,F,5648,53.0
377485,1423170,1423171,Stephanie,2003,F,5601,52.0
377486,1423171,1423172,Faith,2003,F,5592,51.0
377487,1423172,1423173,Makayla,2003,F,5579,50.0
377488,1423173,1423174,Kylie,2003,F,5558,49.0
377489,1423174,1423175,Kaylee,2003,F,5450,48.0
377490,1423175,1423176,Jenna,2003,F,5351,47.0
377491,1423176,1423177,Amanda,2003,F,5339,46.0
377492,1423177,1423178,Trinity,2003,F,5123,45.0
377493,1423178,1423179,Zoe,2003,F,5084,44.0
377494,1423179,1423180,Katelyn,2003,F,5050,43.0
377495,1423180,1423181,Mary,2003,F,5009,42.0
377496,1423181,1423182,Andrea,2003,F,4975,41.0
377497,1423182,1423183,Madeline,2003,F,4974,40.0
377498,1423183,1423184,Michelle,2003,F,4868,39.0
377499,1423184,1423185,Rebecca,2003,F,4857,38.0
377500,1423185,1423186,Kimberly,2003,F,4824,37.0
377501,1423186,1423187,Sara,2003,F,4758,36.0
377502,1423187,1423188,Gabrielle,2003,F,4598,35.0
377503,1423188,1423189,Alexa,2003,F,4596,34.0
377504,1423189,1423190,Caroline,2003,F,4583,33.0
377505,1423190,1423191,Lily,2003,F,4434,32.0
377506,1423191,1423192,Vanessa,2003,F,4351,31.0
377507,1423192,1423193,Angelina,2003,F,4269,30.0
377508,1423193,1423194,Riley,2003,F,4242,29.0
377509,1423194,1423195,Sierra,2003,F,4238,28.0
377510,1423195,1423196,Amber,2003,F,4120,27.0
377511,1423196,1423197,Autumn,2003,F,4055,26.0
377512,1423197,1423198,Lillian,2003,F,4029,25.0
377513,1423198,1423199,Gabriella,2003,F,4019,24.0
377514,1423199,1423200,Audrey,2003,F,3997,23.0
377515,1423200,1423201,Jada,2003,F,3986,22.0
377516,1423201,1423202,Erin,2003,F,3924,21.0
377517,1423202,1423203,Leah,2003,F,3917,20.0
377518,1423203,1423204,Danielle,2003,F,3863,19.0
377519,1423204,1423205,Isabel,2003,F,3850,18.0
377520,1423205,1423206,Maya,2003,F,3848,17.0
377521,1423206,1423207,Ariana,2003,F,3829,16.0
377522,1423207,1423208,Arianna,2003,F,3794,15.0
377523,1423208,1423209,Jocelyn,2003,F,3716,14.0
377524,1423209,1423210,Evelyn,2003,F,3700,13.0
377525,1423210,1423211,Avery,2003,F,3687,12.0
377526,1423211,1423212,Aaliyah,2003,F,3671,11.0
377527,1423212,1423213,Leslie,2003,F,3637,10.0
377528,1423213,1423214,Claire,2003,F,3570,9.0
377529,1423214,1423215,Melanie,2003,F,3547,8.0
377530,1423215,1423216,Shelby,2003,F,3533,7.0
377531,1423216,1423217,Marissa,2003,F,3513,6.0
377532,1423217,1423218,Melissa,2003,F,3501,5.0
377533,1423218,1423219,Sofia,2003,F,3485,4.0
377534,1423219,1423220,Bailey,2003,F,3464,3.0
377535,1423220,1423221,Molly,2003,F,3403,2.0
377536,1423221,1423222,Jacqueline,2003,F,3399,1.0
408610,1454295,1454296,Emily,2004,F,25025,100.0
408611,1454296,1454297,Emma,2004,F,21599,99.0
408612,1454297,1454298,Madison,2004,F,20614,98.0
408613,1454298,1454299,Olivia,2004,F,16101,97.0
408614,1454299,1454300,Hannah,2004,F,15598,96.0
408615,1454300,1454301,Abigail,2004,F,15423,95.0
408616,1454301,1454302,Isabella,2004,F,15014,94.0
408617,1454302,1454303,Ashley,2004,F,14369,93.0
408618,1454303,1454304,Samantha,2004,F,13775,92.0
408619,1454304,1454305,Elizabeth,2004,F,13550,91.0
408620,1454305,1454306,Alexis,2004,F,13465,90.0
408621,1454306,1454307,Sarah,2004,F,12729,89.0
408622,1454307,1454308,Grace,2004,F,12525,88.0
408623,1454308,1454309,Alyssa,2004,F,12102,87.0
408624,1454309,1454310,Sophia,2004,F,10915,86.0
408625,1454310,1454311,Lauren,2004,F,9981,85.0
408626,1454311,1454312,Brianna,2004,F,9797,84.0
408627,1454312,1454313,Kayla,2004,F,9764,83.0
408628,1454313,1454314,Natalie,2004,F,9687,82.0
408629,1454314,1454315,Anna,2004,F,9513,81.0
408630,1454315,1454316,Jessica,2004,F,9469,80.0
408631,1454316,1454317,Taylor,2004,F,9300,79.0
408632,1454317,1454318,Chloe,2004,F,8724,78.0
408633,1454318,1454319,Hailey,2004,F,8678,77.0
408634,1454319,1454320,Ava,2004,F,8644,76.0
408635,1454320,1454321,Jasmine,2004,F,8481,75.0
408636,1454321,1454322,Sydney,2004,F,8364,74.0
408637,1454322,1454323,Victoria,2004,F,8269,73.0
408638,1454323,1454324,Ella,2004,F,8236,72.0
408639,1454324,1454325,Mia,2004,F,7394,71.0
408640,1454325,1454326,Morgan,2004,F,7293,70.0
408641,1454326,1454327,Julia,2004,F,7142,69.0
408642,1454327,1454328,Kaitlyn,2004,F,6984,68.0
408643,1454328,1454329,Rachel,2004,F,6907,67.0
408644,1454329,1454330,Katherine,2004,F,6738,66.0
408645,1454330,1454331,Megan,2004,F,6685,65.0
408646,1454331,1454332,Alexandra,2004,F,6621,64.0
408647,1454332,1454333,Jennifer,2004,F,6541,63.0
408648,1454333,1454334,Destiny,2004,F,6538,62.0
408649,1454334,1454335,Allison,2004,F,5871,61.0
408650,1454335,1454336,Savannah,2004,F,5810,60.0
408651,1454336,1454337,Maria,2004,F,5750,59.0
408652,1454337,1454338,Nicole,2004,F,5739,58.0
408653,1454338,1454339,Mackenzie,2004,F,5723,57.0
408654,1454339,1454340,Haley,2004,F,5722,56.0
408655,1454340,1454341,Brooke,2004,F,5707,55.0
408656,1454341,1454342,Makayla,2004,F,5661,54.0
408657,1454342,1454343,Trinity,2004,F,5630,53.0
408658,1454343,1454344,Kylie,2004,F,5554,52.0
408659,1454344,1454345,Kaylee,2004,F,5438,51.0
408660,1454345,1454346,Paige,2004,F,5435,50.0
408661,1454346,1454347,Faith,2004,F,5413,49.0
408662,1454347,1454348,Lily,2004,F,5400,48.0
408663,1454348,1454349,Zoe,2004,F,5361,47.0
408664,1454349,1454350,Stephanie,2004,F,5181,46.0
408665,1454350,1454351,Jenna,2004,F,5174,45.0
408666,1454351,1454352,Andrea,2004,F,5053,44.0
408667,1454352,1454353,Riley,2004,F,4981,43.0
408668,1454353,1454354,Katelyn,2004,F,4947,42.0
408669,1454354,1454355,Angelina,2004,F,4907,41.0
408670,1454355,1454356,Kimberly,2004,F,4842,40.0
408671,1454356,1454357,Mary,2004,F,4803,39.0
408672,1454357,1454358,Madeline,2004,F,4764,38.0
408673,1454358,1454359,Leah,2004,F,4742,37.0
408674,1454359,1454360,Lillian,2004,F,4730,36.0
408675,1454360,1454361,Michelle,2004,F,4715,35.0
408676,1454361,1454362,Amanda,2004,F,4677,34.0
408677,1454362,1454363,Sara,2004,F,4501,33.0
408678,1454363,1454364,Sofia,2004,F,4473,32.0
408679,1454364,1454365,Rebecca,2004,F,4453,31.0
408680,1454365,1454366,Jordan,2004,F,4442,30.0
408681,1454366,1454367,Alexa,2004,F,4437,29.0
408682,1454367,1454368,Gabrielle,2004,F,4418,28.0
408683,1454368,1454369,Caroline,2004,F,4374,27.0
408684,1454369,1454370,Vanessa,2004,F,4345,26.0
408685,1454370,1454371,Gabriella,2004,F,4251,25.0
408686,1454371,1454372,Avery,2004,F,4041,24.0
408687,1454372,1454373,Marissa,2004,F,4004,23.0
408688,1454373,1454374,Ariana,2004,F,3993,22.0
408689,1454374,1454375,Audrey,2004,F,3899,21.0
408690,1454375,1454376,Jada,2004,F,3889,20.0
408691,1454376,1454377,Autumn,2004,F,3859,19.0
408692,1454377,1454378,Maya,2004,F,3765,18.0
408693,1454378,1454379,Evelyn,2004,F,3762,17.0
408694,1454379,1454380,Jocelyn,2004,F,3742,16.0
408695,1454380,1454381,Arianna,2004,F,3681,15.0
408696,1454381,1454382,Isabel,2004,F,3636,14.0
408697,1454382,1454383,Amber,2004,F,3635,13.0
408698,1454383,1454384,Melanie,2004,F,3579,12.0
408699,1454384,1454385,Diana,2004,F,3553,11.0
408700,1454385,1454386,Danielle,2004,F,3526,10.0
408701,1454386,1454387,Sierra,2004,F,3518,9.0
408702,1454387,1454388,Leslie,2004,F,3499,8.0
408703,1454388,1454389,Aaliyah,2004,F,3485,7.0
408704,1454389,1454390,Erin,2004,F,3366,6.0
408705,1454390,1454391,Amelia,2004,F,3350,5.0
408706,1454391,1454392,Molly,2004,F,3342,4.0
408707,1454392,1454393,Claire,2004,F,3333,3.0
408708,1454393,1454394,Melissa,2004,F,3331,2.0
408709,1454394,1454395,Bailey,2004,F,3306,1.0
440645,1486330,1486331,Emily,2005,F,23928,100.0
440646,1486331,1486332,Emma,2005,F,20334,99.0
440647,1486332,1486333,Madison,2005,F,19561,98.0
440648,1486333,1486334,Abigail,2005,F,15747,97.0
440649,1486334,1486335,Olivia,2005,F,15690,96.0
440650,1486335,1486336,Isabella,2005,F,15172,95.0
440651,1486336,1486337,Hannah,2005,F,14842,94.0
440652,1486337,1486338,Samantha,2005,F,13632,93.0
440653,1486338,1486339,Ava,2005,F,13603,92.0
440654,1486339,1486340,Ashley,2005,F,13270,91.0
440655,1486340,1486341,Elizabeth,2005,F,12719,90.0
440656,1486341,1486342,Sophia,2005,F,12667,89.0
440657,1486342,1486343,Alexis,2005,F,11962,88.0
440658,1486343,1486344,Grace,2005,F,11859,87.0
440659,1486344,1486345,Sarah,2005,F,11526,86.0
440660,1486345,1486346,Alyssa,2005,F,10882,85.0
440661,1486346,1486347,Mia,2005,F,10840,84.0
440662,1486347,1486348,Natalie,2005,F,10729,83.0
440663,1486348,1486349,Chloe,2005,F,9584,82.0
440664,1486349,1486350,Brianna,2005,F,9354,81.0
440665,1486350,1486351,Lauren,2005,F,9244,80.0
440666,1486351,1486352,Anna,2005,F,9097,79.0
440667,1486352,1486353,Ella,2005,F,9062,78.0
440668,1486353,1486354,Taylor,2005,F,8669,77.0
440669,1486354,1486355,Kayla,2005,F,8613,76.0
440670,1486355,1486356,Hailey,2005,F,8586,75.0
440671,1486356,1486357,Jessica,2005,F,8107,74.0
440672,1486357,1486358,Victoria,2005,F,7952,73.0
440673,1486358,1486359,Jasmine,2005,F,7862,72.0
440674,1486359,1486360,Sydney,2005,F,7374,71.0
440675,1486360,1486361,Julia,2005,F,7082,70.0
440676,1486361,1486362,Destiny,2005,F,6876,69.0
440677,1486362,1486363,Morgan,2005,F,6747,68.0
440678,1486363,1486364,Kaitlyn,2005,F,6515,67.0
440679,1486364,1486365,Savannah,2005,F,6475,66.0
440680,1486365,1486366,Katherine,2005,F,6388,65.0
440681,1486366,1486367,Alexandra,2005,F,6317,64.0
440682,1486367,1486368,Rachel,2005,F,6207,63.0
440683,1486368,1486369,Lily,2005,F,6087,62.0
440684,1486369,1486370,Kaylee,2005,F,5862,61.0
440685,1486370,1486371,Megan,2005,F,5853,60.0
440686,1486371,1486372,Jennifer,2005,F,5832,59.0
440687,1486372,1486373,Angelina,2005,F,5807,58.0
440688,1486373,1486374,Makayla,2005,F,5722,57.0
440689,1486374,1486375,Allison,2005,F,5631,56.0
440690,1486375,1486376,Maria,2005,F,5591,55.0
440691,1486376,1486377,Brooke,2005,F,5565,54.0
440692,1486377,1486378,Trinity,2005,F,5446,53.0
440693,1486378,1486379,Faith,2005,F,5242,52.0
440694,1486379,1486380,Lillian,2005,F,5210,51.0
440695,1486380,1486381,Mackenzie,2005,F,5192,50.0
440696,1486381,1486382,Sofia,2005,F,5161,49.0
440697,1486382,1486383,Riley,2005,F,5122,48.0
440698,1486383,1486384,Haley,2005,F,5120,47.0
440699,1486384,1486385,Gabrielle,2005,F,5016,46.0
440700,1486385,1486386,Nicole,2005,F,4983,45.0
440701,1486386,1486387,Kylie,2005,F,4965,44.0
440702,1486387,1486388,Zoe,2005,F,4956,43.0
440703,1486388,1486389,Katelyn,2005,F,4926,42.0
440704,1486389,1486390,Paige,2005,F,4903,41.0
440705,1486390,1486391,Gabriella,2005,F,4817,40.0
440706,1486391,1486392,Jenna,2005,F,4793,39.0
440707,1486392,1486393,Kimberly,2005,F,4750,38.0
440708,1486393,1486394,Stephanie,2005,F,4700,37.0
440709,1486394,1486395,Andrea,2005,F,4666,36.0
440710,1486395,1486396,Alexa,2005,F,4662,35.0
440711,1486396,1486397,Avery,2005,F,4652,34.0
440712,1486397,1486398,Leah,2005,F,4594,33.0
440713,1486398,1486399,Nevaeh,2005,F,4550,32.0
440714,1486399,1486400,Madeline,2005,F,4528,31.0
440715,1486400,1486401,Evelyn,2005,F,4485,30.0
440716,1486401,1486402,Mary,2005,F,4447,29.0
440717,1486402,1486403,Maya,2005,F,4427,28.0
440718,1486403,1486404,Michelle,2005,F,4307,27.0
440719,1486404,1486405,Sara,2005,F,4275,26.0
440720,1486405,1486406,Jada,2005,F,4261,25.0
440721,1486406,1486407,Audrey,2005,F,4133,24.0
440722,1486407,1486408,Brooklyn,2005,F,4126,23.0
440723,1486408,1486409,Vanessa,2005,F,4091,22.0
440724,1486409,1486410,Amanda,2005,F,4085,21.0
440725,1486410,1486411,Rebecca,2005,F,3998,20.0
440726,1486411,1486412,Ariana,2005,F,3976,19.0
440727,1486412,1486413,Caroline,2005,F,3973,18.0
440728,1486413,1486414,Amelia,2005,F,3906,17.0
440729,1486414,1486415,Mariah,2005,F,3839,16.0
440730,1486415,1486416,Jordan,2005,F,3690,15.0
440731,1486416,1486417,Jocelyn,2005,F,3678,14.0
440732,1486417,1486418,Arianna,2005,F,3671,13.0
440733,1486418,1486419,Isabel,2005,F,3608,12.0
440734,1486419,1486420,Autumn,2005,F,3595,11.0
440735,1486420,1486421,Marissa,2005,F,3591,10.0
440736,1486421,1486422,Melanie,2005,F,3495,9.0
440737,1486422,1486423,Aaliyah,2005,F,3455,8.0
440738,1486423,1486424,Gracie,2005,F,3369,7.0
440739,1486424,1486425,Claire,2005,F,3291,6.0
440740,1486425,1486426,Isabelle,2005,F,3279,5.0
440741,1486426,1486427,Molly,2005,F,3214,4.0
440742,1486427,1486428,Mya,2005,F,3203,3.0
440743,1486428,1486429,Katie,2005,F,3162,2.0
440744,1486429,1486430,Diana,2005,F,3156,1.0
473178,1518863,1518864,Emily,2006,F,21389,100.0
473179,1518864,1518865,Emma,2006,F,19107,99.0
473180,1518865,1518866,Madison,2006,F,18612,98.0
473181,1518866,1518867,Isabella,2006,F,18213,97.0
473182,1518867,1518868,Ava,2006,F,16937,96.0
473183,1518868,1518869,Abigail,2006,F,15623,95.0
473184,1518869,1518870,Olivia,2006,F,15489,94.0
473185,1518870,1518871,Hannah,2006,F,14535,93.0
473186,1518871,1518872,Sophia,2006,F,13495,92.0
473187,1518872,1518873,Samantha,2006,F,12454,91.0
473188,1518873,1518874,Elizabeth,2006,F,12415,90.0
473189,1518874,1518875,Ashley,2006,F,12339,89.0
473190,1518875,1518876,Mia,2006,F,12018,88.0
473191,1518876,1518877,Alexis,2006,F,11219,87.0
473192,1518877,1518878,Sarah,2006,F,11141,86.0
473193,1518878,1518879,Grace,2006,F,10962,85.0
473194,1518879,1518880,Natalie,2006,F,10942,84.0
473195,1518880,1518881,Chloe,2006,F,10396,83.0
473196,1518881,1518882,Alyssa,2006,F,10169,82.0
473197,1518882,1518883,Brianna,2006,F,9361,81.0
473198,1518883,1518884,Ella,2006,F,9202,80.0
473199,1518884,1518885,Anna,2006,F,8598,79.0
473200,1518885,1518886,Taylor,2006,F,8553,78.0
473201,1518886,1518887,Lauren,2006,F,8492,77.0
473202,1518887,1518888,Hailey,2006,F,8418,76.0
473203,1518888,1518889,Kayla,2006,F,8223,75.0
473204,1518889,1518890,Victoria,2006,F,7644,74.0
473205,1518890,1518891,Addison,2006,F,7617,73.0
473206,1518891,1518892,Jasmine,2006,F,7515,72.0
473207,1518892,1518893,Savannah,2006,F,7079,71.0
473208,1518893,1518894,Julia,2006,F,6882,70.0
473209,1518894,1518895,Jessica,2006,F,6809,69.0
473210,1518895,1518896,Lily,2006,F,6764,68.0
473211,1518896,1518897,Sydney,2006,F,6512,67.0
473212,1518897,1518898,Morgan,2006,F,6489,66.0
473213,1518898,1518899,Destiny,2006,F,6301,65.0
473214,1518899,1518900,Katherine,2006,F,6293,64.0
473215,1518900,1518901,Lillian,2006,F,6228,63.0
473216,1518901,1518902,Alexa,2006,F,6110,62.0
473217,1518902,1518903,Alexandra,2006,F,6097,61.0
473218,1518903,1518904,Kaitlyn,2006,F,6070,60.0
473219,1518904,1518905,Kaylee,2006,F,5987,59.0
473220,1518905,1518906,Nevaeh,2006,F,5931,58.0
473221,1518906,1518907,Brooke,2006,F,5745,57.0
473222,1518907,1518908,Makayla,2006,F,5642,56.0
473223,1518908,1518909,Maria,2006,F,5593,55.0
473224,1518909,1518910,Allison,2006,F,5560,54.0
473225,1518910,1518911,Rachel,2006,F,5523,53.0
473226,1518911,1518912,Angelina,2006,F,5514,52.0
473227,1518912,1518913,Gabriella,2006,F,5368,51.0
473228,1518913,1518914,Jennifer,2006,F,5265,50.0
473229,1518914,1518915,Avery,2006,F,5247,49.0
473230,1518915,1518916,Mackenzie,2006,F,5202,48.0
473231,1518916,1518917,Zoe,2006,F,5152,47.0
473232,1518917,1518918,Sofia,2006,F,5077,46.0
473233,1518918,1518919,Riley,2006,F,5052,45.0
473234,1518919,1518920,Maya,2006,F,5044,44.0
473235,1518920,1518921,Kimberly,2006,F,5006,43.0
473236,1518921,1518922,Andrea,2006,F,5002,42.0
473237,1518922,1518923,Megan,2006,F,4939,41.0
473238,1518923,1518924,Katelyn,2006,F,4878,40.0
473239,1518924,1518925,Faith,2006,F,4855,39.0
473240,1518925,1518926,Gabrielle,2006,F,4836,38.0
473241,1518926,1518927,Trinity,2006,F,4833,37.0
473242,1518927,1518928,Evelyn,2006,F,4748,36.0
473243,1518928,1518929,Kylie,2006,F,4714,35.0
473244,1518929,1518930,Brooklyn,2006,F,4709,34.0
473245,1518930,1518931,Leah,2006,F,4649,33.0
473246,1518931,1518932,Audrey,2006,F,4647,32.0
473247,1518932,1518933,Stephanie,2006,F,4506,31.0
473248,1518933,1518934,Madeline,2006,F,4476,30.0
473249,1518934,1518935,Sara,2006,F,4400,29.0
473250,1518935,1518936,Jocelyn,2006,F,4367,28.0
473251,1518936,1518937,Nicole,2006,F,4317,27.0
473252,1518937,1518938,Haley,2006,F,4291,26.0
473253,1518938,1518939,Arianna,2006,F,4281,25.0
473254,1518939,1518940,Paige,2006,F,4262,24.0
473255,1518940,1518941,Ariana,2006,F,4230,23.0
473256,1518941,1518942,Vanessa,2006,F,4163,22.0
473257,1518942,1518943,Michelle,2006,F,4084,21.0
473258,1518943,1518944,Mary,2006,F,4081,20.0
473259,1518944,1518945,Mariah,2006,F,4068,19.0
473260,1518945,1518946,Amelia,2006,F,4061,18.0
473261,1518946,1518947,Isabelle,2006,F,4038,17.0
473262,1518947,1518948,Melanie,2006,F,4032,16.0
473263,1518948,1518949,Claire,2006,F,4012,15.0
473264,1518949,1518950,Isabel,2006,F,4008,14.0
473265,1518950,1518951,Jenna,2006,F,3936,13.0
473266,1518951,1518952,Caroline,2006,F,3787,12.0
473267,1518952,1518953,Aaliyah,2006,F,3739,11.0
